packet_id,timestamp,dpid,in_port,eth_src,eth_dst,protocol,src_ip,dst_ip,src_port,dst_port,ttl,packet_len,tcp_flags,icmp_type,icmp_code,arp_opcode,arp_src_ip,arp_dst_ip,info
941,2026-04-18T10:15:17.637,0000000000000002,4,00:00:00:00:00:05,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.5,10.0.0.2,ARP Request: 10.0.0.5 → 10.0.0.2
942,2026-04-18T10:15:17.741,0000000000000002,4,22:6d:8b:21:fc:73,33:33:00:00:00:fb,IPv6,fe80::206d:8bff:fe21:fc73,ff02::fb,,,,107,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
943,2026-04-18T10:15:17.805,0000000000000002,4,00:00:00:00:00:08,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.8,10.0.0.2,ARP Request: 10.0.0.8 → 10.0.0.2
944,2026-04-18T10:15:17.871,0000000000000002,4,4e:28:dc:1e:4c:40,33:33:00:00:00:fb,IPv6,fe80::4c28:dcff:fe1e:4c40,ff02::fb,,,,107,,,,,,,IPv6 fe80::4c28:dcff:fe1e:4c40 → ff02::fb
945,2026-04-18T10:15:17.900,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.2,ARP Request: 10.0.0.7 → 10.0.0.2
946,2026-04-18T10:15:17.933,0000000000000002,4,00:00:00:00:00:09,00:00:00:00:00:01,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.1,ARP Request: 10.0.0.9 → 10.0.0.1
947,2026-04-18T10:15:17.985,0000000000000002,4,00:00:00:00:00:08,00:00:00:00:00:01,ARP,,,,,,42,,,,Request,10.0.0.8,10.0.0.1,ARP Request: 10.0.0.8 → 10.0.0.1
948,2026-04-18T10:15:18.028,0000000000000002,4,00:00:00:00:00:09,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.2,ARP Request: 10.0.0.9 → 10.0.0.2
949,2026-04-18T10:15:18.059,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.2,ARP Request: 10.0.0.7 → 10.0.0.2
950,2026-04-18T10:15:18.098,0000000000000002,4,00:00:00:00:00:08,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.8,10.0.0.2,ARP Request: 10.0.0.8 → 10.0.0.2
951,2026-04-18T10:15:18.178,0000000000000002,3,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
952,2026-04-18T10:15:18.251,0000000000000004,2,00:00:00:00:00:08,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.8,10.0.0.2,ARP Request: 10.0.0.8 → 10.0.0.2
953,2026-04-18T10:15:18.276,0000000000000004,1,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.2,ARP Request: 10.0.0.7 → 10.0.0.2
954,2026-04-18T10:15:18.464,0000000000000004,4,62:8e:65:1a:64:b4,33:33:00:00:00:fb,IPv6,fe80::608e:65ff:fe1a:64b4,ff02::fb,,,,107,,,,,,,IPv6 fe80::608e:65ff:fe1a:64b4 → ff02::fb
955,2026-04-18T10:15:18.660,0000000000000004,4,00:00:00:00:00:05,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.5,10.0.0.2,ARP Request: 10.0.0.5 → 10.0.0.2
956,2026-04-18T10:15:18.766,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.6,10.0.0.2,ARP Request: 10.0.0.6 → 10.0.0.2
957,2026-04-18T10:15:19.006,0000000000000004,4,00:00:00:00:00:04,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.2,ARP Request: 10.0.0.4 → 10.0.0.2
958,2026-04-18T10:15:19.199,0000000000000004,4,00:00:00:00:00:05,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.5,10.0.0.2,ARP Request: 10.0.0.5 → 10.0.0.2
959,2026-04-18T10:15:19.377,0000000000000004,3,00:00:00:00:00:09,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.2,ARP Request: 10.0.0.9 → 10.0.0.2
960,2026-04-18T10:15:19.413,0000000000000004,4,00:00:00:00:00:02,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.3,ARP Reply: 10.0.0.2 → 10.0.0.3
961,2026-04-18T10:15:19.459,0000000000000004,4,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.5,ARP Request: 10.0.0.3 → 10.0.0.5
962,2026-04-18T10:15:19.478,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:06,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.6,ARP Reply: 10.0.0.1 → 10.0.0.6
963,2026-04-18T10:15:19.525,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:05,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.5,ARP Reply: 10.0.0.1 → 10.0.0.5
964,2026-04-18T10:15:19.555,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:09,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.9,ARP Reply: 10.0.0.1 → 10.0.0.9
965,2026-04-18T10:15:19.594,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:08,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.8,ARP Reply: 10.0.0.1 → 10.0.0.8
966,2026-04-18T10:15:19.629,0000000000000004,4,00:00:00:00:00:03,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.2,ARP Request: 10.0.0.3 → 10.0.0.2
967,2026-04-18T10:15:19.667,0000000000000004,4,22:6d:8b:21:fc:73,33:33:00:00:00:fb,IPv6,fe80::206d:8bff:fe21:fc73,ff02::fb,,,,107,,,,,,,IPv6 fe80::206d:8bff:fe21:fc73 → ff02::fb
968,2026-04-18T10:15:19.699,0000000000000004,4,b2:31:3e:86:00:10,33:33:00:00:00:fb,IPv6,fe80::b031:3eff:fe86:10,ff02::fb,,,,107,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::fb
969,2026-04-18T10:15:19.725,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.7,ARP Reply: 10.0.0.1 → 10.0.0.7
970,2026-04-18T10:15:19.779,0000000000000004,4,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.5,ARP Request: 10.0.0.3 → 10.0.0.5
971,2026-04-18T10:15:19.818,0000000000000004,4,00:00:00:00:00:03,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.2,ARP Request: 10.0.0.3 → 10.0.0.2
972,2026-04-18T10:15:19.847,0000000000000004,3,00:00:00:00:00:09,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:9,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:9 → ff02::2
973,2026-04-18T10:15:19.884,0000000000000001,3,00:00:00:00:00:09,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.2,ARP Request: 10.0.0.9 → 10.0.0.2
974,2026-04-18T10:15:19.917,0000000000000001,1,b2:31:3e:86:00:10,33:33:00:00:00:02,IPv6,fe80::b031:3eff:fe86:10,ff02::2,,,,70,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::2
975,2026-04-18T10:15:19.940,0000000000000001,2,00:00:00:00:00:04,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.2,ARP Request: 10.0.0.4 → 10.0.0.2
976,2026-04-18T10:15:19.966,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.6,10.0.0.2,ARP Request: 10.0.0.6 → 10.0.0.2
977,2026-04-18T10:15:19.991,0000000000000001,2,00:00:00:00:00:05,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.5,10.0.0.2,ARP Request: 10.0.0.5 → 10.0.0.2
978,2026-04-18T10:15:20.013,0000000000000001,2,00:00:00:00:00:06,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.6,10.0.0.2,ARP Request: 10.0.0.6 → 10.0.0.2
979,2026-04-18T10:15:20.039,0000000000000001,2,00:00:00:00:00:04,00:00:00:00:00:03,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.3,ARP Request: 10.0.0.4 → 10.0.0.3
980,2026-04-18T10:15:20.064,0000000000000001,2,00:00:00:00:00:06,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:6,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::2
981,2026-04-18T10:15:20.084,0000000000000001,1,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.5,ARP Request: 10.0.0.3 → 10.0.0.5
982,2026-04-18T10:15:20.111,0000000000000001,1,00:00:00:00:00:02,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.3,ARP Reply: 10.0.0.2 → 10.0.0.3
983,2026-04-18T10:15:20.136,0000000000000001,1,00:00:00:00:00:02,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.4,ARP Reply: 10.0.0.2 → 10.0.0.4
984,2026-04-18T10:15:20.166,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:08,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.8,ARP Reply: 10.0.0.1 → 10.0.0.8
985,2026-04-18T10:15:20.192,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:09,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.9,ARP Reply: 10.0.0.1 → 10.0.0.9
986,2026-04-18T10:15:20.218,0000000000000001,1,00:00:00:00:00:01,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.7,ARP Reply: 10.0.0.1 → 10.0.0.7
987,2026-04-18T10:15:20.245,0000000000000001,1,00:00:00:00:00:02,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.3,ARP Reply: 10.0.0.2 → 10.0.0.3
988,2026-04-18T10:15:20.275,0000000000000001,1,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
989,2026-04-18T10:15:20.307,0000000000000001,1,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
990,2026-04-18T10:15:20.338,0000000000000001,3,00:00:00:00:00:08,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.8,10.0.0.2,ARP Request: 10.0.0.8 → 10.0.0.2
991,2026-04-18T10:15:20.365,0000000000000001,3,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.2,ARP Request: 10.0.0.7 → 10.0.0.2
992,2026-04-18T10:15:20.409,0000000000000001,3,00:00:00:00:00:09,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.2,ARP Request: 10.0.0.9 → 10.0.0.2
993,2026-04-18T10:15:20.445,0000000000000003,2,00:00:00:00:00:05,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.5,10.0.0.3,ARP Reply: 10.0.0.5 → 10.0.0.3
994,2026-04-18T10:15:20.486,0000000000000003,2,00:00:00:00:00:05,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.5,10.0.0.3,ARP Reply: 10.0.0.5 → 10.0.0.3
995,2026-04-18T10:15:20.528,0000000000000003,1,00:00:00:00:00:04,00:00:00:00:00:03,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.3,ARP Request: 10.0.0.4 → 10.0.0.3
996,2026-04-18T10:15:20.572,0000000000000003,1,00:00:00:00:00:04,00:00:00:00:00:03,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.3,ARP Request: 10.0.0.4 → 10.0.0.3
997,2026-04-18T10:15:20.606,0000000000000003,4,00:00:00:00:00:09,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.2,ARP Request: 10.0.0.9 → 10.0.0.2
998,2026-04-18T10:15:20.642,0000000000000003,4,b2:31:3e:86:00:10,33:33:00:00:00:02,IPv6,fe80::b031:3eff:fe86:10,ff02::2,,,,70,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::2
999,2026-04-18T10:15:20.685,0000000000000003,4,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.5,ARP Request: 10.0.0.3 → 10.0.0.5
1000,2026-04-18T10:15:20.725,0000000000000003,4,00:00:00:00:00:02,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.3,ARP Reply: 10.0.0.2 → 10.0.0.3
1001,2026-04-18T10:15:20.759,0000000000000003,4,00:00:00:00:00:02,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.4,ARP Reply: 10.0.0.2 → 10.0.0.4
1002,2026-04-18T10:15:20.795,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:08,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.8,ARP Reply: 10.0.0.1 → 10.0.0.8
1003,2026-04-18T10:15:20.841,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:09,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.9,ARP Reply: 10.0.0.1 → 10.0.0.9
1004,2026-04-18T10:15:20.873,0000000000000003,4,00:00:00:00:00:01,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.7,ARP Reply: 10.0.0.1 → 10.0.0.7
1005,2026-04-18T10:15:20.904,0000000000000003,4,00:00:00:00:00:02,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.3,ARP Reply: 10.0.0.2 → 10.0.0.3
1006,2026-04-18T10:15:20.937,0000000000000003,4,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
1007,2026-04-18T10:15:20.967,0000000000000003,4,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
1008,2026-04-18T10:15:21.016,0000000000000003,4,00:00:00:00:00:08,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.8,10.0.0.2,ARP Request: 10.0.0.8 → 10.0.0.2
1009,2026-04-18T10:15:21.045,0000000000000003,4,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.2,ARP Request: 10.0.0.7 → 10.0.0.2
1010,2026-04-18T10:15:21.072,0000000000000003,4,00:00:00:00:00:09,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.2,ARP Request: 10.0.0.9 → 10.0.0.2
1011,2026-04-18T10:15:21.103,0000000000000002,3,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
1012,2026-04-18T10:15:21.133,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:05,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.5,ARP Reply: 10.0.0.2 → 10.0.0.5
1013,2026-04-18T10:15:21.162,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:06,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.6,ARP Reply: 10.0.0.2 → 10.0.0.6
1014,2026-04-18T10:15:21.194,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.4,ARP Reply: 10.0.0.2 → 10.0.0.4
1015,2026-04-18T10:15:21.229,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:05,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.5,ARP Reply: 10.0.0.2 → 10.0.0.5
1016,2026-04-18T10:15:21.267,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:08,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.8,ARP Reply: 10.0.0.2 → 10.0.0.8
1017,2026-04-18T10:15:21.302,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.7,ARP Reply: 10.0.0.2 → 10.0.0.7
1018,2026-04-18T10:15:21.332,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:09,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.9,ARP Reply: 10.0.0.1 → 10.0.0.9
1019,2026-04-18T10:15:21.366,0000000000000002,1,00:00:00:00:00:01,00:00:00:00:00:08,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.8,ARP Reply: 10.0.0.1 → 10.0.0.8
1020,2026-04-18T10:15:21.402,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:09,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.9,ARP Reply: 10.0.0.2 → 10.0.0.9
1021,2026-04-18T10:15:21.447,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.7,ARP Reply: 10.0.0.2 → 10.0.0.7
1022,2026-04-18T10:15:21.514,0000000000000002,2,00:00:00:00:00:02,00:00:00:00:00:08,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.8,ARP Reply: 10.0.0.2 → 10.0.0.8
1023,2026-04-18T10:15:21.558,0000000000000002,3,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.7,ARP Request: 10.0.0.3 → 10.0.0.7
1024,2026-04-18T10:15:21.603,0000000000000002,3,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.7,ARP Request: 10.0.0.3 → 10.0.0.7
1025,2026-04-18T10:15:21.639,0000000000000002,2,00:00:00:00:00:02,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:2,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:2 → ff02::2
1026,2026-04-18T10:15:21.672,0000000000000002,4,00:00:00:00:00:09,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.2,ARP Request: 10.0.0.9 → 10.0.0.2
1027,2026-04-18T10:15:21.731,0000000000000002,4,00:00:00:00:00:04,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.2,ARP Request: 10.0.0.4 → 10.0.0.2
1028,2026-04-18T10:15:21.768,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.6,10.0.0.2,ARP Request: 10.0.0.6 → 10.0.0.2
1029,2026-04-18T10:15:21.815,0000000000000002,4,00:00:00:00:00:05,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.5,10.0.0.2,ARP Request: 10.0.0.5 → 10.0.0.2
1030,2026-04-18T10:15:21.880,0000000000000002,4,00:00:00:00:00:06,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.6,10.0.0.2,ARP Request: 10.0.0.6 → 10.0.0.2
1031,2026-04-18T10:15:21.918,0000000000000002,4,00:00:00:00:00:04,00:00:00:00:00:03,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.3,ARP Request: 10.0.0.4 → 10.0.0.3
1032,2026-04-18T10:15:21.966,0000000000000002,4,00:00:00:00:00:06,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:6,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::2
1033,2026-04-18T10:15:21.992,0000000000000002,3,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.7,ARP Request: 10.0.0.3 → 10.0.0.7
1034,2026-04-18T10:15:22.034,0000000000000002,4,00:00:00:00:00:08,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.8,10.0.0.2,ARP Request: 10.0.0.8 → 10.0.0.2
1035,2026-04-18T10:15:22.079,0000000000000002,4,00:00:00:00:00:07,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.7,10.0.0.2,ARP Request: 10.0.0.7 → 10.0.0.2
1036,2026-04-18T10:15:22.127,0000000000000002,4,00:00:00:00:00:09,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.9,10.0.0.2,ARP Request: 10.0.0.9 → 10.0.0.2
1037,2026-04-18T10:15:22.173,0000000000000004,1,00:00:00:00:00:07,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:7,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:7 → ff02::2
1038,2026-04-18T10:15:22.217,0000000000000004,4,b2:31:3e:86:00:10,33:33:00:00:00:02,IPv6,fe80::b031:3eff:fe86:10,ff02::2,,,,70,,,,,,,IPv6 fe80::b031:3eff:fe86:10 → ff02::2
1039,2026-04-18T10:15:22.271,0000000000000004,4,00:00:00:00:00:04,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.2,ARP Request: 10.0.0.4 → 10.0.0.2
1040,2026-04-18T10:15:22.320,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.6,10.0.0.2,ARP Request: 10.0.0.6 → 10.0.0.2
1041,2026-04-18T10:15:22.355,0000000000000004,4,00:00:00:00:00:05,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.5,10.0.0.2,ARP Request: 10.0.0.5 → 10.0.0.2
1042,2026-04-18T10:15:22.385,0000000000000004,4,00:00:00:00:00:06,00:00:00:00:00:02,ARP,,,,,,42,,,,Request,10.0.0.6,10.0.0.2,ARP Request: 10.0.0.6 → 10.0.0.2
1043,2026-04-18T10:15:22.416,0000000000000004,4,00:00:00:00:00:04,00:00:00:00:00:03,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.3,ARP Request: 10.0.0.4 → 10.0.0.3
1044,2026-04-18T10:15:22.449,0000000000000004,4,00:00:00:00:00:06,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:6,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:6 → ff02::2
1045,2026-04-18T10:15:22.485,0000000000000004,4,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.5,ARP Request: 10.0.0.3 → 10.0.0.5
1046,2026-04-18T10:15:22.540,0000000000000004,4,00:00:00:00:00:02,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.3,ARP Reply: 10.0.0.2 → 10.0.0.3
1047,2026-04-18T10:15:22.570,0000000000000004,4,00:00:00:00:00:02,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.4,ARP Reply: 10.0.0.2 → 10.0.0.4
1048,2026-04-18T10:15:22.599,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:08,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.8,ARP Reply: 10.0.0.1 → 10.0.0.8
1049,2026-04-18T10:15:22.641,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:09,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.9,ARP Reply: 10.0.0.1 → 10.0.0.9
1050,2026-04-18T10:15:22.700,0000000000000004,4,00:00:00:00:00:01,00:00:00:00:00:07,ARP,,,,,,42,,,,Reply,10.0.0.1,10.0.0.7,ARP Reply: 10.0.0.1 → 10.0.0.7
1051,2026-04-18T10:15:22.756,0000000000000004,4,00:00:00:00:00:02,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.3,ARP Reply: 10.0.0.2 → 10.0.0.3
1052,2026-04-18T10:15:22.792,0000000000000004,4,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
1053,2026-04-18T10:15:22.838,0000000000000004,4,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
1054,2026-04-18T10:15:22.935,0000000000000001,3,00:00:00:00:00:09,33:33:00:00:00:02,IPv6,fe80::200:ff:fe00:9,ff02::2,,,,70,,,,,,,IPv6 fe80::200:ff:fe00:9 → ff02::2
1055,2026-04-18T10:15:23.174,0000000000000001,2,00:00:00:00:00:05,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.5,10.0.0.3,ARP Reply: 10.0.0.5 → 10.0.0.3
1056,2026-04-18T10:15:23.300,0000000000000001,2,00:00:00:00:00:05,00:00:00:00:00:03,ARP,,,,,,42,,,,Reply,10.0.0.5,10.0.0.3,ARP Reply: 10.0.0.5 → 10.0.0.3
1057,2026-04-18T10:15:23.475,0000000000000001,2,00:00:00:00:00:04,00:00:00:00:00:03,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.3,ARP Request: 10.0.0.4 → 10.0.0.3
1058,2026-04-18T10:15:23.546,0000000000000001,2,00:00:00:00:00:04,00:00:00:00:00:03,ARP,,,,,,42,,,,Request,10.0.0.4,10.0.0.3,ARP Request: 10.0.0.4 → 10.0.0.3
1059,2026-04-18T10:15:23.598,0000000000000001,1,00:00:00:00:00:03,ff:ff:ff:ff:ff:ff,ARP,,,,,,42,,,,Request,10.0.0.3,10.0.0.6,ARP Request: 10.0.0.3 → 10.0.0.6
1060,2026-04-18T10:15:23.638,0000000000000001,1,00:00:00:00:00:02,00:00:00:00:00:05,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.5,ARP Reply: 10.0.0.2 → 10.0.0.5
1061,2026-04-18T10:15:23.695,0000000000000001,1,00:00:00:00:00:02,00:00:00:00:00:06,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.6,ARP Reply: 10.0.0.2 → 10.0.0.6
1062,2026-04-18T10:15:23.729,0000000000000001,1,00:00:00:00:00:02,00:00:00:00:00:04,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.4,ARP Reply: 10.0.0.2 → 10.0.0.4
1063,2026-04-18T10:15:23.779,0000000000000001,1,00:00:00:00:00:02,00:00:00:00:00:05,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.5,ARP Reply: 10.0.0.2 → 10.0.0.5
1064,2026-04-18T10:15:23.824,0000000000000001,1,00:00:00:00:00:02,00:00:00:00:00:08,ARP,,,,,,42,,,,Reply,10.0.0.2,10.0.0.8,ARP Reply: 10.0.0.2 → 10.0.0.8
